timestamp_wall,timestamp_mono,state_x,desired_x,output_cmd,error,converged_flag,distance_to_converge,estimated_time_to_converge,fsm_mode
2025-11-17T16:26:05.178650,10832.050692119,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:26:05.278019,10832.150058598,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:26:05.378348,10832.250390678,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:26:05.478315,10832.350358158,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:26:05.577971,10832.450024252,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:05.678102,10832.550137018,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:05.778766,10832.65080628,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:05.878926,10832.750974076,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:05.977945,10832.849981199,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.078159,10832.95019425,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.178001,10833.050038964,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.278117,10833.150153087,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.378488,10833.250528967,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.478545,10833.350583976,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.578327,10833.450367169,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.678052,10833.550091624,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.778335,10833.650372795,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.878548,10833.750592545,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:06.978494,10833.850540791,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.078040,10833.950076902,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.178822,10834.050877051,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.278408,10834.150444157,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.379004,10834.251060687,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.477972,10834.350025365,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.578889,10834.45092711,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:26:07.678293,10834.55033474,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
