timestamp_wall,timestamp_mono,state_x,desired_x,output_cmd,error,converged_flag,distance_to_converge,estimated_time_to_converge,fsm_mode
2025-12-04T19:26:08.164910,3751.832384813,6.110184315722712e-19,0.0,-5.435785779606329e-30,6.110184315722712e-19,False,6.110184315722712e-19,0.0,INIT
2025-12-04T19:26:08.174491,3751.841961412,6.110184315722712e-19,0.0,-5.435785779606329e-30,6.110184315722712e-19,False,6.110184315722712e-19,0.0,INIT
2025-12-04T19:26:08.185068,3751.852540808,6.110184315722712e-19,0.0,-5.435785779606329e-30,6.110184315722712e-19,False,6.110184315722712e-19,0.0,INIT
2025-12-04T19:26:08.194358,3751.861827687,8.750245086101018e-19,0.0,-1.000931538850379e-29,8.750245086101018e-19,False,8.750245086101018e-19,0.0,INIT
2025-12-04T19:26:08.204533,3751.872012387,8.750245086101018e-19,0.0,-1.000931538850379e-29,8.750245086101018e-19,False,8.750245086101018e-19,0.0,INIT
2025-12-04T19:26:08.214620,3751.88208834,7.891360687004146e-19,0.0,-8.3970787096134e-30,7.891360687004146e-19,False,7.891360687004146e-19,0.0,INIT
2025-12-04T19:26:08.224326,3751.891798868,7.891360687004146e-19,0.0,-8.3970787096134e-30,7.891360687004146e-19,False,7.891360687004146e-19,0.0,INIT
2025-12-04T19:26:08.289716,3751.957188195,-6.611680575598068e-19,0.0,6.2158449485471866e-30,-6.611680575598068e-19,False,6.611680575598068e-19,0.0,INIT
2025-12-04T19:26:08.294750,3751.962217931,-8.444735870314882e-19,0.0,9.42250386336456e-30,-8.444735870314882e-19,False,8.444735870314882e-19,0.0,INIT
2025-12-04T19:26:08.304450,3751.971921056,-8.444735870314882e-19,0.0,9.42250386336456e-30,-8.444735870314882e-19,False,8.444735870314882e-19,0.0,INIT
2025-12-04T19:26:08.314378,3751.981857449,-8.444735870314882e-19,0.0,9.42250386336456e-30,-8.444735870314882e-19,False,8.444735870314882e-19,0.0,INIT
2025-12-04T19:26:08.324563,3751.992036894,-3.449948408452872e-18,0.0,1.0309828126211555e-28,-3.449948408452872e-18,False,3.449948408452872e-18,0.0,INIT
2025-12-04T19:26:08.334501,3752.001970172,-3.449948408452872e-18,0.0,1.0309828126211555e-28,-3.449948408452872e-18,False,3.449948408452872e-18,0.0,INIT
2025-12-04T19:26:08.344456,3752.011928675,5.683624278587356e-19,0.0,-4.806546161884408e-30,5.683624278587356e-19,False,5.683624278587356e-19,0.0,INIT
2025-12-04T19:26:08.354498,3752.021968694,5.683624278587356e-19,0.0,-4.806546161884404e-30,5.683624278587356e-19,False,5.683624278587356e-19,0.0,INIT
2025-12-04T19:26:08.364377,3752.031844326,-7.931710960787219e-19,0.0,8.470200677695772e-30,-7.931710960787219e-19,False,7.931710960787219e-19,0.0,INIT
2025-12-04T19:26:08.374449,3752.04192235,-7.931710960787219e-19,0.0,8.470200677695773e-30,-7.931710960787219e-19,False,7.931710960787219e-19,0.0,INIT
2025-12-04T19:26:08.384452,3752.051928793,-1.3759443360028413e-18,0.0,2.1606850873740628e-29,-1.3759443360028413e-18,False,1.3759443360028413e-18,0.0,INIT
2025-12-04T19:26:08.394558,3752.062029112,-1.3759443360028413e-18,0.0,2.1606850873740628e-29,-1.3759443360028413e-18,False,1.3759443360028413e-18,0.0,INIT
2025-12-04T19:26:08.409122,3752.076592505,-2.4636724306980073e-18,0.0,5.816490760105197e-29,-2.4636724306980073e-18,False,2.4636724306980073e-18,0.0,INIT
2025-12-04T19:26:08.414458,3752.081925991,-2.4636724306980073e-18,0.0,5.816490760105197e-29,-2.4636724306980073e-18,False,2.4636724306980073e-18,0.0,INIT
2025-12-04T19:26:08.424112,3752.091581289,5.481872909671982e-19,0.0,-4.520112468897665e-30,5.481872909671982e-19,False,5.481872909671982e-19,0.0,INIT
2025-12-04T19:26:08.434164,3752.101635285,5.481872909671982e-19,0.0,-4.520112468897667e-30,5.481872909671982e-19,False,5.481872909671982e-19,0.0,INIT
2025-12-04T19:26:08.444259,3752.111727471,-2.504599136963697e-18,0.0,5.981704978589888e-29,-2.504599136963697e-18,False,2.504599136963697e-18,0.0,INIT
2025-12-04T19:26:08.454343,3752.121812747,-2.504599136963697e-18,0.0,5.981704978589888e-29,-2.504599136963697e-18,False,2.504599136963697e-18,0.0,INIT
2025-12-04T19:26:08.484607,3752.152079714,4.807446905012024e-19,0.0,-3.6159685813880996e-30,4.807446905012024e-19,False,4.807446905012024e-19,0.0,INIT
