timestamp_wall,timestamp_mono,state_x,desired_x,output_cmd,error,converged_flag,distance_to_converge,estimated_time_to_converge,fsm_mode
2025-11-17T16:07:58.979338,9745.851378706,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:07:59.077677,9745.949716238,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:07:59.178444,9746.050485292,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:07:59.278173,9746.15021616,0.0,0.0,0.0,0.0,False,0.0,0.0,INIT
2025-11-17T16:07:59.378705,9746.250754662,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.478693,9746.350746318,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.577718,9746.449754785,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.678166,9746.550218474,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.778786,9746.650836978,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.878623,9746.750676388,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:07:59.978695,9746.8507472,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.077756,9746.949796501,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.177710,9747.049747953,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.277858,9747.14990163,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.377778,9747.24981377,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.477805,9747.34984367,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.577773,9747.449809046,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.677746,9747.549785804,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.777864,9747.649903092,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.877758,9747.749795916,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:00.977848,9747.849887127,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.077811,9747.94985139,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.177699,9748.049736951,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.277725,9748.149763899,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.377801,9748.249839316,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.477630,9748.34966908,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.577725,9748.449762496,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.677829,9748.549867103,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.778002,9748.650042124,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.877784,9748.749821761,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:01.977720,9748.849760973,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.077674,9748.94971207,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.177792,9749.049832209,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.277764,9749.149802581,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.377688,9749.249724543,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.477528,9749.349563941,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.577552,9749.449585505,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.678057,9749.550097932,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.777664,9749.649703853,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.877898,9749.749936927,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:02.977660,9749.849695515,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.077869,9749.949910141,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.177737,9750.049773994,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.277731,9750.149770504,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.378000,9750.250039567,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.477667,9750.349703285,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.578049,9750.450094861,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.679020,9750.551070401,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.777857,9750.649900867,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.878537,9750.750581399,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:03.978555,9750.850600797,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.077946,9750.949993135,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.177965,9751.05004559,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.277632,9751.149669517,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.378055,9751.250097958,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.478215,9751.350261415,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.578115,9751.450160471,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
2025-11-17T16:08:04.678119,9751.550163957,0.0,0.0,0.0,0.0,True,0.0,0.0,INIT
